"MB25"	"51435"	961	1026.6432	0.0255770090192986	0.0504788485458517	"No enrichment"
"MB25"	"26748"	29	36.5732	0.173077009262078	0.257610397558295	"No enrichment"
"MB25"	"6050"	2415	2629.8605	3.78539196629919e-06	2.12819161606091e-05	"Underenrichment"
"MB25"	"3280"	1528	1507.9632	0.574165235730103	0.664976321568697	"No enrichment"
"MB25"	"157570"	952	1054.8919	0.000516153023396896	0.00173520251243612	"Underenrichment"
"MB25"	"10626"	945	1081.9124	4.55513687246388e-06	2.51799023015291e-05	"Underenrichment"
"MB25"	"124149"	47	45.0342	0.74024355370271	0.809482165350665	"No enrichment"
"MB25"	"1950"	607	581.487	0.254188459747735	0.348649460629861	"No enrichment"
"MB25"	"55313"	148	188.0519	0.00120693539889263	0.0035538984755743	"Underenrichment"
"MB25"	"51127"	736	738.0149	0.939897524354469	0.959558893175797	"No enrichment"
"MB25"	"1902"	1081	958.6825	2.61493614523429e-05	0.00012381632189542	"Overenrichment"
"MB25"	"25977"	628	720.1377	0.000161105720627147	0.000616232844548463	"Underenrichment"
"MB25"	"26291"	327	328.6132	0.929244872858193	0.952228483570525	"No enrichment"
"MB25"	"220136"	338	436.1494	1.62168805424245e-07	1.13652293175227e-06	"Underenrichment"
"MB25"	"79018"	415	426.8696	0.538195738171548	0.632965965548095	"No enrichment"
"MB25"	"83990"	939	958.546	0.496170178122137	0.592676550107994	"No enrichment"
"MB25"	"27095"	1369	1588.0695	1.1781344678829e-09	1.09585597080546e-08	"Underenrichment"
"MB25"	"161835"	236	295.5881	0.000122288070367347	0.000491638934504424	"Underenrichment"
"MB25"	"2947"	1936	2140.8983	1.04359781709584e-06	6.44560206782481e-06	"Underenrichment"
"MB25"	"9752"	56	36.9826	0.00149263522097901	0.00428317224997589	"Overenrichment"
"MB25"	"28954"	310	328.8861	0.26096188677355	0.356018999712379	"No enrichment"
"MB25"	"2673"	3956	4193.9118	4.63137938982633e-05	0.000207114262032093	"Underenrichment"
