"MB24"	"51435"	914	987.5998	0.010798862764892	0.0251643483549619	"Underenrichment"
"MB24"	"26748"	38	35.1823	0.600370886837142	0.69244228418331	"No enrichment"
"MB24"	"6050"	2329	2529.8467	1.12603084554739e-05	6.07537685435726e-05	"Underenrichment"
"MB24"	"3280"	1466	1450.6152	0.66025108816544	0.741839228567016	"No enrichment"
"MB24"	"157570"	921	1014.7743	0.00130771540157472	0.00391083829506228	"Underenrichment"
"MB24"	"10626"	895	1040.7672	6.60051200336889e-07	4.60225354968441e-06	"Underenrichment"
"MB24"	"124149"	42	43.3215	0.844873250803132	0.890474908301978	"No enrichment"
"MB24"	"1950"	578	559.373	0.395906938373846	0.504358552384271	"No enrichment"
"MB24"	"55313"	145	180.9003	0.00326115941027303	0.00880829850431061	"Underenrichment"
"MB24"	"51127"	719	709.9482	0.711332162113439	0.78448765433726	"No enrichment"
"MB24"	"1902"	870	922.2237	0.062191788094127	0.11371153692426	"No enrichment"
"MB24"	"25977"	598	692.7508	7.79941383751338e-05	0.000336769642865113	"Underenrichment"
"MB24"	"26291"	313	316.116	0.856252305139633	0.896824622853295	"No enrichment"
"MB24"	"220136"	313	419.5626	6.17890427863016e-09	5.81331710906801e-08	"Underenrichment"
"MB24"	"79018"	411	410.6357	0.979432677527078	0.985692272151848	"No enrichment"
"MB24"	"83990"	929	922.0924	0.803144740874505	0.856633239195806	"No enrichment"
"MB24"	"27095"	1307	1527.6751	4.48093120358548e-10	4.77447244530539e-09	"Underenrichment"
"MB24"	"161835"	217	284.3468	8.92993649151366e-06	4.92863802512388e-05	"Underenrichment"
"MB24"	"2947"	1897	2059.4798	8.62594974726639e-05	0.000369588610168211	"Underenrichment"
"MB24"	"9752"	58	35.5762	0.000171250531549827	0.000679578938090462	"Overenrichment"
"MB24"	"28954"	294	316.3785	0.174466124403298	0.265996934078681	"No enrichment"
"MB24"	"2673"	3832	4034.4169	0.000432066241334578	0.00155035021139493	"Underenrichment"
"MB24"	"5379"	43	44.503	0.824007938650865	0.872761741687707	"No enrichment"
"MB24"	"26260"	4203	4056.0777	0.011674351429433	0.0269433734546473	"Overenrichment"
"MB24"	"6256"	3161	2742.2535	1.1982728174756e-17	2.45645927582498e-16	"Overenrichment"
"MB24"	"79012"	1016	1059.2773	0.150108798122859	0.234692553712165	"No enrichment"
"MB24"	"3736"	57	60.2563	0.663173823559387	0.744605945003517	"No enrichment"
"MB24"	"912"	105	101.6087	0.709961745685411	0.78339695539664	"No enrichment"
"MB24"	"120224"	26	23.4987	0.569470913879853	0.665991161585392	"No enrichment"
"MB24"	"55206"	1666	1825.1496	4.40942738321386e-05	0.000201389504252842	"Underenrichment"
"MB24"	"2534"	2900	2908.9758	0.857768242077623	0.898148058110464	"No enrichment"
"MB24"	"5329"	982	989.0439	0.812114708885465	0.863093181025382	"No enrichment"
"MB24"	"63943"	1107	1154.716	0.128238778535996	0.207119397396284	"No enrichment"
"MB24"	"5693"	4542	5053.7859	8.06045914458226e-16	1.50029089977716e-14	"Underenrichment"
"MB24"	"5729"	497	500.9545	0.853703706768344	0.895371974165468	"No enrichment"
"MB24"	"9049"	1493	1478.3148	0.677494768591297	0.756433020238786	"No enrichment"
"MB24"	"27127"	64	77.0598	0.105374925457351	0.175680822972745	"No enrichment"
"MB24"	"9632"	4983	5411.5168	7.38102613357891e-11	8.51185865333137e-10	"Underenrichment"
"MB24"	"196"	2896	2883.508	0.798093448114047	0.852757583487891	"No enrichment"
"MB24"	"93550"	20	14.3092	0.119826170709172	0.19582906700946	"No enrichment"
"MB24"	"9931"	2449	2608.7444	0.000600285964914529	0.00207689839776184	"Underenrichment"
"MB24"	"6725"	127	126.4201	0.946632523346353	0.962785330890303	"No enrichment"
"MB24"	"57136"	2058	2197.0585	0.00116170472880215	0.00352212880291455	"Underenrichment"
"MB24"	"26994"	2115	2320.9844	2.56196705624364e-06	1.59008168115798e-05	"Underenrichment"
