"MB01"	"51435"	899	999.5289	0.000503079250403575	0.00176389993727709	"Underenrichment"
"MB01"	"26748"	29	35.6073	0.232101604080311	0.329741791856691	"No enrichment"
"MB01"	"6050"	2438	2560.4042	0.00805843827062322	0.0194998051816306	"Underenrichment"
"MB01"	"3280"	1457	1468.1369	0.755346408484858	0.819600828866367	"No enrichment"
"MB01"	"157570"	940	1027.0315	0.00303421431849782	0.00842290321113108	"Underenrichment"
"MB01"	"10626"	918	1053.3384	4.54364900393675e-06	2.5682874960626e-05	"Underenrichment"
"MB01"	"124149"	39	43.8448	0.437867867999389	0.541559800040393	"No enrichment"
"MB01"	"1950"	544	566.1295	0.316502051233451	0.42157625481187	"No enrichment"
"MB01"	"55313"	140	183.0853	0.000405488955984642	0.00145630063579094	"Underenrichment"
"MB01"	"51127"	693	718.5235	0.304593682599841	0.408312489692751	"No enrichment"
"MB01"	"1902"	844	933.363	0.00139129575991248	0.00429133589042862	"Underenrichment"
"MB01"	"25977"	597	701.1184	1.50966035082323e-05	7.69931105834007e-05	"Underenrichment"
"MB01"	"26291"	310	319.9343	0.553525328488853	0.651245020836462	"No enrichment"
"MB01"	"220136"	309	424.6304	3.08272887981897e-10	3.480588685755e-09	"Underenrichment"
"MB01"	"79018"	392	415.5957	0.211657383558776	0.306696374840786	"No enrichment"
"MB01"	"83990"	927	933.2302	0.828943082275902	0.877819823314516	"No enrichment"
"MB01"	"27095"	1332	1546.1275	1.80351981572742e-09	1.85716618061654e-08	"Underenrichment"
"MB01"	"161835"	216	287.7814	2.35388463045692e-06	1.46144532848396e-05	"Underenrichment"
"MB01"	"2947"	1896	2084.3558	5.71984002555794e-06	3.17760953527249e-05	"Underenrichment"
"MB01"	"9752"	55	36.0059	0.00136136081714292	0.00421068214500974	"Overenrichment"
"MB01"	"28954"	303	320.2	0.301066615306338	0.405969941858213	"No enrichment"
"MB01"	"2673"	3828	4083.1478	9.77252534990959e-06	5.17382672050852e-05	"Underenrichment"
"MB01"	"5379"	44	45.0406	0.88312125728593	0.916764462525281	"No enrichment"
"MB01"	"26260"	4212	4105.0702	0.0673920825022333	0.11959456627553	"No enrichment"
"MB01"	"6256"	3160	2775.3766	5.16338994298597e-15	9.21538221118278e-14	"Overenrichment"
"MB01"	"79012"	1029	1072.0721	0.154188367876259	0.237071443704326	"No enrichment"
"MB01"	"3736"	46	60.9841	0.0341745798648362	0.0664956231946305	"No enrichment"
"MB01"	"912"	112	102.836	0.331744175055635	0.437263396365924	"No enrichment"
"MB01"	"120224"	25	23.7825	0.771060983324645	0.831379696859888	"No enrichment"
"MB01"	"55206"	1685	1847.1952	3.43890937154563e-05	0.000160735364742009	"Underenrichment"
"MB01"	"2534"	2802	2944.1127	0.00403436962839381	0.0107902559999458	"Underenrichment"
"MB01"	"5329"	983	1000.9903	0.540974504089836	0.639990713767339	"No enrichment"
"MB01"	"63943"	1113	1168.6635	0.0771177911769194	0.133860095497542	"No enrichment"
"MB01"	"5693"	4665	5114.8295	2.02377900360802e-12	2.83999397399062e-11	"Underenrichment"
"MB01"	"5729"	484	507.0055	0.270809708029684	0.373275831974883	"No enrichment"
"MB01"	"9049"	1527	1496.171	0.38774626592886	0.493157350242713	"No enrichment"
"MB01"	"27127"	60	77.9906	0.024598849789152	0.0501848123306777	"No enrichment"
