"MB47"	"51435"	935	1039.7336	0.000364178778822293	0.00100749334427299	"Underenrichment"
"MB47"	"26748"	32	37.0396	0.376402352567182	0.463797760652339	"No enrichment"
"MB47"	"6050"	2416	2663.3931	1.13691711235383e-07	6.55338616690124e-07	"Underenrichment"
"MB47"	"3280"	1519	1527.1908	0.822371069735108	0.862845194455223	"No enrichment"
"MB47"	"157570"	973	1068.3425	0.00139328458495097	0.00336940825015188	"Underenrichment"
"MB47"	"10626"	953	1095.7076	1.97853254151954e-06	9.26717768986539e-06	"Underenrichment"
"MB47"	"124149"	48	45.6084	0.691714601180915	0.756832663925057	"No enrichment"
"MB47"	"1950"	598	588.9014	0.682211871124636	0.749106944448737	"No enrichment"
"MB47"	"55313"	140	190.4497	4.23655839041547e-05	0.000148894568435815	"Underenrichment"
"MB47"	"51127"	722	747.4251	0.314601221048869	0.402098414548454	"No enrichment"
"MB47"	"1902"	923	970.9064	0.0945556721386937	0.145057645489776	"No enrichment"
"MB47"	"25977"	628	729.32	3.55573267364831e-05	0.000126364504084078	"Underenrichment"
"MB47"	"26291"	317	332.8032	0.350553736187031	0.437952199797236	"No enrichment"
"MB47"	"220136"	324	441.7106	3.09478145591872e-10	2.52492165183942e-09	"Underenrichment"
"MB47"	"79018"	446	432.3125	0.475496962535167	0.562902864170765	"No enrichment"
"MB47"	"83990"	962	970.7682	0.763479256832526	0.813250517574257	"No enrichment"
"MB47"	"27095"	1335	1608.3185	3.26292759109555e-14	3.97130872475747e-13	"Underenrichment"
"MB47"	"161835"	228	299.357	4.1211569093423e-06	1.8120055854914e-05	"Underenrichment"
"MB47"	"2947"	1926	2168.1963	8.64266826981818e-09	5.8363430433831e-08	"Underenrichment"
"MB47"	"9752"	63	37.4542	3.03727505540925e-05	0.00010966978964276	"Overenrichment"
"MB47"	"28954"	309	333.0796	0.152510218748607	0.218253726267711	"No enrichment"
"MB47"	"2673"	3958	4247.3871	7.94480030656147e-07	4.01390620826107e-06	"Underenrichment"
"MB47"	"5379"	48	46.8523	0.842855004222764	0.879558349686768	"No enrichment"
"MB47"	"26260"	4429	4270.1913	0.00765483663303669	0.015556208662432	"Overenrichment"
"MB47"	"6256"	3274	2887.0125	9.50651091279863e-15	1.20655388860441e-13	"Overenrichment"
"MB47"	"79012"	1043	1115.1948	0.0182821112333413	0.0341463091514722	"Underenrichment"
"MB47"	"3736"	58	63.4372	0.4675728002482	0.555258302697308	"No enrichment"
"MB47"	"912"	113	106.9725	0.525545297635394	0.609762021378712	"No enrichment"
"MB47"	"120224"	24	24.7391	0.893522086837543	0.919849802781822	"No enrichment"
"MB47"	"55206"	1692	1921.4963	6.94385327043407e-09	4.73950614093225e-08	"Underenrichment"
"MB47"	"2534"	2915	3062.5358	0.00332592632262957	0.00729016173748097	"Underenrichment"
"MB47"	"5329"	1016	1041.2539	0.397310894447538	0.48486043863929	"No enrichment"
"MB47"	"63943"	1169	1215.6715	0.145634718194384	0.209526534245704	"No enrichment"
"MB47"	"5693"	4741	5320.5669	1.83936290673804e-19	3.2150907232315e-18	"Underenrichment"
"MB47"	"5729"	515	527.3991	0.562368644467031	0.644061766083951	"No enrichment"
"MB47"	"9049"	1553	1556.3525	0.929002547754281	0.947642245742931	"No enrichment"
"MB47"	"27127"	64	81.1277	0.03601327147999	0.0623123446825108	"No enrichment"
"MB47"	"9632"	5174	5697.1818	6.49521982406751e-15	8.33881252160587e-14	"Underenrichment"
"MB47"	"196"	3006	3035.7236	0.555817799906115	0.638187520365383	"No enrichment"
"MB47"	"93550"	16	15.0646	0.773790689162342	0.822075636889121	"No enrichment"
"MB47"	"9931"	2507	2746.4557	4.35113671972904e-07	2.29201085822553e-06	"Underenrichment"
"MB47"	"6725"	145	133.0936	0.26744500639233	0.35077146338506	"No enrichment"
"MB47"	"57136"	2103	2313.0376	1.42981006592172e-06	6.86694745290447e-06	"Underenrichment"
"MB47"	"26994"	2212	2443.5053	2.26058988017804e-07	1.24342925279406e-06	"Underenrichment"
"MB47"	"80331"	1112	1152.3726	0.196607504985752	0.270692815205546	"No enrichment"
"MB47"	"8687"	579	674.1753	5.35726606028259e-05	0.000184528053187512	"Underenrichment"
"MB47"	"3778"	639	684.1262	0.0604681065252857	0.0981723984955232	"No enrichment"
"MB47"	"2987"	374	421.1177	0.0120020821612803	0.0234300658231292	"Underenrichment"
"MB47"	"131"	247	266.8783	0.187539386456821	0.260322633794577	"No enrichment"
"MB47"	"125228"	629	679.7036	0.0340488739957561	0.0591954727777708	"No enrichment"
"MB47"	"51365"	227	295.9019	7.89302842241798e-06	3.20951891564226e-05	"Underenrichment"
"MB47"	"5562"	3506	3533.961	0.606734697595549	0.682917149029996	"No enrichment"
"MB47"	"84080"	1038	1258.3776	4.88664202342331e-12	4.86858388380707e-11	"Underenrichment"
"MB47"	"1634"	465	484.1402	0.347996458808503	0.435583074566581	"No enrichment"
"MB47"	"285231"	63	54.3155	0.208739951672883	0.284556707275513	"No enrichment"
"MB47"	"27233"	42	46.023	0.531617868988137	0.615259080375604	"No enrichment"
"MB47"	"2780"	404	435.2148	0.10410269389053	0.157779026488647	"No enrichment"
"MB47"	"7571"	434	538.7321	5.39572758458976e-07	2.79754011189365e-06	"Underenrichment"
"MB47"	"79066"	1043	1287.5393	3.00096288951621e-14	3.67256765172294e-13	"Underenrichment"
"MB47"	"138151"	845	953.6305	0.0001102835859589	0.000354093491258149	"Underenrichment"
"MB47"	"23654"	1502	1683.7797	1.0290991751536e-06	5.09085090983683e-06	"Underenrichment"
"MB47"	"10411"	198	181.7426	0.195989985231185	0.269947039028075	"No enrichment"
"MB47"	"353139"	120	230.1152	6.75039059929687e-18	1.04996897136266e-16	"Underenrichment"
"MB47"	"1650"	4874	5337.1518	1.16480864532589e-12	1.23079602345183e-11	"Underenrichment"
"MB47"	"23158"	654	715.6375	0.0118407239335774	0.0231455390172554	"Underenrichment"
"MB47"	"57606"	1669	2065.3701	6.77383059999107e-23	1.45747934336446e-21	"Underenrichment"
"MB47"	"84182"	1794	1897.1718	0.00949301512630448	0.0189370752418679	"Underenrichment"
"MB47"	"653220"	372	392.5088	0.263268819305437	0.345982671397411	"No enrichment"
"MB47"	"85019"	527	659.2489	9.94141406102e-09	6.63531589654126e-08	"Underenrichment"
"MB47"	"196463"	1178	1322.5058	1.21704463753031e-05	4.76586537856828e-05	"Underenrichment"
"MB47"	"84085"	1171	1264.5969	0.00397322050213748	0.00857379160987562	"Underenrichment"
